genotype,replica,day,dist_perimeter,dist_nubbin,nubbin_perimeter_ratio
1,2,45,1.8119311228625723,1.3369393454716538,0.7378532928776539
1,2,53,1.4338246530173437,3.478466851834527,2.4260057493881373
1,2,53,2.0832904968355783,2.882217449482347,1.3834928224653749
1,2,53,1.1559609977630685,3.337893499794094,2.8875485472722198
1,2,53,0.7707047502985171,3.731629387400221,4.841840388235377
1,2,53,0.9587377434656867,3.254992712687713,3.3950814337625057
1,2,53,1.3707882790446657,2.056551272978151,1.500269081970419
1,2,53,2.4122078476310804,2.311938859833828,0.9584326914881228
1,2,53,1.7878830120021407,3.23308236988517,1.8083299344427681
1,2,53,2.2361834446441105,1.9104227277692485,0.8543229010772384
1,2,53,1.0342367292399164,2.5159287747661248,2.4326430338778793
1,2,53,1.321519878675066,1.4413159094903656,1.0906501920617382
1,2,53,2.084133416770301,0.450821352033499,0.2163111768209729
1,2,60,1.342248707343296,4.5181891497540665,3.366134103937331
1,2,60,1.819041597152138,3.86273193059745,2.1234984052288195
1,2,60,1.8373926482251595,3.430249433548399,1.866911482889555
1,2,60,0.8059051473792317,3.3021701521497175,4.097467503326205
1,2,60,1.1789022766280186,2.438642801502863,2.068570779656177
1,2,60,1.7271581684964914,3.2346073119768577,1.8727916012420658
1,2,60,1.29910254664741,2.6368132670740065,2.0297191117659055
1,2,60,1.5163848504169766,1.9834095564096235,1.3079856052797045
1,2,67,1.7639165913601484,4.7409508760312855,2.6877409619326493
1,2,67,1.4212571316126263,1.9428923229296724,1.367023798659975
1,2,67,1.8893273795092682,0.7244626639356229,0.3834500424822055
1,2,67,1.9190169639350185,3.5570282445472925,1.853567900334486
1,2,67,1.2649916121046505,3.0867494002088756,2.440134282845754
1,2,67,2.2250902391203065,4.149599856936843,1.8649130646392995
1,2,67,2.0458180427269665,4.285865874535398,2.094939914022152
1,2,67,1.8197374976833076,3.8820278961949097,2.133290049326942
1,2,67,1.3349860145716548,2.120355750847889,1.588298100282518
1,2,67,2.2593019860239623,1.0394162692855076,0.4600607956418994
1,2,67,3.0798541471490126,0.26082965809667086,0.08468896435830185
1,2,67,1.9817911460876987,4.436556855418529,2.2386601454834643
1,2,75,1.2287772678957798,5.963934689546858,4.853552263185826
1,2,75,1.0907835527387832,5.61813218039006,5.15054720644057
1,2,75,0.8602237675409835,5.3400612923759025,6.20775836924488
1,2,75,1.4188839926253671,5.037120908500541,3.550058309686287
1,2,75,1.8460150619592857,5.196450938637663,2.81495587209476
1,2,75,1.580743878385485,5.059680648687284,3.2008225480873342
1,2,75,3.1411964982587075,3.571649336288851,1.1370346739749522
1,2,75,1.7291104777808397,3.795466037299918,2.195039638051967
1,2,75,2.1319361635885934,2.788858922421154,1.3081343475720173
1,2,75,0.9099509773771187,3.683297891911396,4.0477981599935084
1,2,75,0.8079612320048642,3.77154160383788,4.667973479964165
1,2,75,0.9328097018684627,5.305948435568592,5.688135988444934
1,2,75,1.5820676332495989,4.784323337690792,3.0240953276211684
1,2,75,0.6117759027784277,5.516973967590333,9.01796547156331
1,2,85,1.1113131767189328,5.986249037853229,5.386644524028026
1,2,85,0.8684047574941764,5.9389502144904345,6.83891948223264
1,2,85,1.5589199762899018,5.021386881628144,3.2210677635799
1,2,85,0.7656065588105883,5.634730019672478,7.359824644692621
1,2,85,1.3342243430030438,4.887275552111904,3.6630088318668563
1,2,85,1.3821037722240102,4.752979023805124,3.4389451207103465
1,2,85,1.218158067257715,5.2083871023720825,4.275625013178351
1,2,95,0.7734650507278256,4.642446558682802,6.0021413434444
1,2,95,0.8131274123484814,3.096022069168598,3.8075485122640758
1,2,95,0.8236759243391123,3.3270965572016693,4.0393271903281756
1,2,95,1.137026662924044,3.37332818069659,2.966797781172117
1,2,95,1.0566328515492336,4.336477171244815,4.104052949789208
1,2,95,0.6506643837637043,5.110691299403903,7.854573612653593
1,2,102,0.5631091295259828,5.889710217777583,10.459269631688366
1,2,102,0.8776018888538132,3.991538463893001,4.548233674731633
1,2,109,0.5917966480659477,6.250007220693838,10.561072356728456
1,2,109,0.41114247777254276,6.039046613341688,14.688452154249754
1,2,116,1.5010632802366726,4.397528634557556,2.9296090927387137
1,2,116,0.7873164262379945,2.92036671427143,3.7092668423364574
1,2,116,0.6650574347764366,2.0073555026985943,3.0183190168731513
1,2,127,0.2509031347631077,6.278778169214245,25.02470993494125
1,2,127,0.5852512778347567,6.139077079832575,10.489643188042585
1,2,127,0.8887879964724217,5.9257237185827245,6.667195936603307
1,2,141,0.4470190713667753,6.414219635133423,14.348872444125792
1,3,45,1.8343551419265636,2.6470726002516165,1.4430534958849257
1,3,45,1.5956277198899995,2.5660563685174274,1.608179863342013
1,3,45,2.314768935687849,1.9223673804668944,0.8304791682784745
1,3,45,1.1692178537817772,2.2919224070622413,1.9602184482978358
1,3,45,1.1759967058192156,2.937238617691355,2.497658882169431
1,3,45,2.81575718919028,1.8303511410111486,0.6500386993729023
1,3,45,1.6255183843790475,2.137459695704135,1.3149403391833372
1,3,45,2.5383596029497335,1.207491729670688,0.47569766248545187
1,3,45,2.028834159619299,2.1226801315560913,1.0462561079681358
